,Title,URL,main_body_hrefs,scripture,book_name,chapter_and_verse,chapter,scripture_type,quote_id
1863,"O God, the Eternal Father",/study/manual/hymns/o-god-the-eternal-father?lang=eng,"dc/20.77,79?lang=eng#p77",D&C 20:77,D&C,"20:77,79",D&C 20,SINGLE,1863
1864,"O God, the Eternal Father",/study/manual/hymns/o-god-the-eternal-father?lang=eng,"dc/20.77,79?lang=eng#p77",D&C 20:79,D&C,"20:77,79",D&C 20,SINGLE,1864
1865,âTis Sweet to Sing the Matchless Love,/study/manual/hymns/tis-sweet-to-sing-the-matchless-love-meredith?lang=eng,dc/20.75?lang=eng#p75,D&C 20:75,D&C,20:75,D&C 20,SINGLE,1865
1866,âTis Sweet to Sing the Matchless Love,/study/manual/hymns/tis-sweet-to-sing-the-matchless-love-hancock?lang=eng,matt/20.28?lang=eng#p28,Matthew 20:28,Matthew,20:28,Matthew 20,SINGLE,1866
1867,O Lord of Hosts,/study/manual/hymns/o-lord-of-hosts?lang=eng,"1-pet/2.21,24?lang=eng#p21",1 Peter 2:21,1 Peter,"2:21,24",1 Peter 2,SINGLE,1867
1868,O Lord of Hosts,/study/manual/hymns/o-lord-of-hosts?lang=eng,"1-pet/2.21,24?lang=eng#p21",1 Peter 2:24,1 Peter,"2:21,24",1 Peter 2,SINGLE,1868
1869,"Father in Heaven, We Do Believe",/study/manual/hymns/father-in-heaven-we-do-believe?lang=eng,3-ne/12.19?lang=eng#p19,3 Nephi 12:19,3 Nephi,12:19,3 Nephi 12,SINGLE,1869
1870,"Father in Heaven, We Do Believe",/study/manual/hymns/father-in-heaven-we-do-believe?lang=eng,"3-ne/18.7,11?lang=eng#p7",3 Nephi 18:7,3 Nephi,"18:7,11",3 Nephi 18,SINGLE,1870
1871,"Father in Heaven, We Do Believe",/study/manual/hymns/father-in-heaven-we-do-believe?lang=eng,"3-ne/18.7,11?lang=eng#p7",3 Nephi 18:11,3 Nephi,"18:7,11",3 Nephi 18,SINGLE,1871
1872,"Jesus of Nazareth, Savior and King",/study/manual/hymns/jesus-of-nazareth-savior-and-king?lang=eng,john/15.13?lang=eng#p13,John 15:13,John,15:13,John 15,SINGLE,1872
1873,Weâll Sing All Hail to Jesusâ Name,/study/manual/hymns/well-sing-all-hail-to-jesus-name?lang=eng,"2-ne/9.5,10-12?lang=eng#p5",2 Nephi 9:5,2 Nephi,"9:5,10-12",2 Nephi 9,SINGLE,1873
1874,In Remembrance of Thy Suffering,/study/manual/hymns/in-remembrance-of-thy-suffering?lang=eng,dc/27.5?lang=eng#p5,D&C 27:5,D&C,27:5,D&C 27,SINGLE,1874
1875,Upon the Cross of Calvary,/study/manual/hymns/upon-the-cross-of-calvary?lang=eng,"luke/23.33,46?lang=eng#p33",Luke 23:33,Luke,"23:33,46",Luke 23,SINGLE,1875
1876,Upon the Cross of Calvary,/study/manual/hymns/upon-the-cross-of-calvary?lang=eng,"luke/23.33,46?lang=eng#p33",Luke 23:46,Luke,"23:33,46",Luke 23,SINGLE,1876
1877,Again We Meet around the Board,/study/manual/hymns/again-we-meet-around-the-board?lang=eng,hel/5.9?lang=eng#p9,Helaman 5:9,Helaman,5:9,Helaman 5,SINGLE,1877
1878,Again We Meet around the Board,/study/manual/hymns/again-we-meet-around-the-board?lang=eng,morm/9.29?lang=eng#p29,Mormon 9:29,Mormon,9:29,Mormon 9,SINGLE,1878
1879,"God Loved Us, So He Sent His Son",/study/manual/hymns/god-loved-us-so-he-sent-his-son?lang=eng,dc/34.3?lang=eng#p3,D&C 34:3,D&C,34:3,D&C 34,SINGLE,1879
1880,"Thy Will, O Lord, Be Done",/study/manual/hymns/thy-will-o-lord-be-done?lang=eng,moses/4.2?lang=eng#p2,Moses 4:2,Moses,4:2,Moses 4,SINGLE,1880
1881,"Thy Will, O Lord, Be Done",/study/manual/hymns/thy-will-o-lord-be-done?lang=eng,2-ne/10.24?lang=eng#p24,2 Nephi 10:24,2 Nephi,10:24,2 Nephi 10,SINGLE,1881
1882,"O Thou, Before the World Began",/study/manual/hymns/o-thou-before-the-world-began?lang=eng,1-pet/2.24?lang=eng#p24,1 Peter 2:24,1 Peter,2:24,1 Peter 2,SINGLE,1882
1883,In Memory of the Crucified,/study/manual/hymns/in-memory-of-the-crucified?lang=eng,dc/20.75?lang=eng#p75,D&C 20:75,D&C,20:75,D&C 20,SINGLE,1883
1884,Behold the Great Redeemer Die,/study/manual/hymns/behold-the-great-redeemer-die?lang=eng,dc/18.11?lang=eng#p11,D&C 18:11,D&C,18:11,D&C 18,SINGLE,1884
1885,Behold the Great Redeemer Die,/study/manual/hymns/behold-the-great-redeemer-die?lang=eng,luke/22.42?lang=eng#p42,Luke 22:42,Luke,22:42,Luke 22,SINGLE,1885
1886,Behold the Great Redeemer Die,/study/manual/hymns/behold-the-great-redeemer-die?lang=eng,luke/23.46?lang=eng#p46,Luke 23:46,Luke,23:46,Luke 23,SINGLE,1886
1887,He Died! The Great Redeemer Died,/study/manual/hymns/he-died-the-great-redeemer-died?lang=eng,"matt/27.35,45,51?lang=eng#p35",Matthew 27:35,Matthew,"27:35,45,51",Matthew 27,SINGLE,1887
1888,He Died! The Great Redeemer Died,/study/manual/hymns/he-died-the-great-redeemer-died?lang=eng,"matt/27.35,45,51?lang=eng#p35",Matthew 27:45,Matthew,"27:35,45,51",Matthew 27,SINGLE,1888
1889,He Died! The Great Redeemer Died,/study/manual/hymns/he-died-the-great-redeemer-died?lang=eng,"matt/27.35,45,51?lang=eng#p35",Matthew 27:51,Matthew,"27:35,45,51",Matthew 27,SINGLE,1889
1890,I Stand All Amazed,/study/manual/hymns/i-stand-all-amazed?lang=eng,john/15.13?lang=eng#p13,John 15:13,John,15:13,John 15,SINGLE,1890
1891,There Is a Green Hill Far Away,/study/manual/hymns/there-is-a-green-hill-far-away?lang=eng,heb/13.12?lang=eng#p12,Hebrews 13:12,Hebrews,13:12,Hebrews 13,SINGLE,1891
1892,"Jesus, Once of Humble Birth",/study/manual/hymns/jesus-once-of-humble-birth?lang=eng,luke/2.7?lang=eng#p7,Luke 2:7,Luke,2:7,Luke 2,SINGLE,1892
1893,"Jesus, Once of Humble Birth",/study/manual/hymns/jesus-once-of-humble-birth?lang=eng,matt/25.31?lang=eng#p31,Matthew 25:31,Matthew,25:31,Matthew 25,SINGLE,1893
1894,Christ the Lord Is Risen Today,/study/manual/hymns/christ-the-lord-is-risen-today?lang=eng,"1-cor/15.20,53-57?lang=eng#p20",1 Corinthians 15:20,1 Corinthians,"15:20,53-57",1 Corinthians 15,SINGLE,1894
1895,Joy to the World,/study/manual/hymns/joy-to-the-world?lang=eng,alma/5.50?lang=eng#p50,Alma 5:50,Alma,5:50,Alma 5,SINGLE,1895
1896,Joy to the World,/study/manual/hymns/joy-to-the-world?lang=eng,ps/97.1?lang=eng#p1,Psalm 97:1,Psalm,97:1,Psalm 97,SINGLE,1896
1897,"Oh, Come, All Ye Faithful",/study/manual/hymns/oh-come-all-ye-faithful?lang=eng,ps/95.6?lang=eng#p6,Psalm 95:6,Psalm,95:6,Psalm 95,SINGLE,1897
1898,Angels We Have Heard on High,/study/manual/hymns/angels-we-have-heard-on-high?lang=eng,ps/95.6?lang=eng#p6,Psalm 95:6,Psalm,95:6,Psalm 95,SINGLE,1898
1899,Away in a Manger,/study/manual/hymns/away-in-a-manger?lang=eng,luke/2.7?lang=eng#p7,Luke 2:7,Luke,2:7,Luke 2,SINGLE,1899
1900,It Came upon the Midnight Clear,/study/manual/hymns/it-came-upon-the-midnight-clear?lang=eng,alma/5.50?lang=eng#p50,Alma 5:50,Alma,5:50,Alma 5,SINGLE,1900
1901,O Little Town of Bethlehem,/study/manual/hymns/o-little-town-of-bethlehem?lang=eng,micah/5.2?lang=eng#p2,Micah 5:2,Micah,5:2,Micah 5,SINGLE,1901
1902,Hark! The Herald Angels Sing,/study/manual/hymns/hark-the-herald-angels-sing?lang=eng,3-ne/25.2?lang=eng#p2,3 Nephi 25:2,3 Nephi,25:2,3 Nephi 25,SINGLE,1902
1903,"Far, Far Away on Judeaâs Plains",/study/manual/hymns/far-far-away-on-judeas-plains?lang=eng,dc/45.71?lang=eng#p71,D&C 45:71,D&C,45:71,D&C 45,SINGLE,1903
1904,I Heard the Bells on Christmas Day,/study/manual/hymns/i-heard-the-bells-on-christmas-day?lang=eng,luke/2.14?lang=eng#p14,Luke 2:14,Luke,2:14,Luke 2,SINGLE,1904
1905,We Are Sowing,/study/manual/hymns/we-are-sowing?lang=eng,dc/6.33?lang=eng#p33,D&C 6:33,D&C,6:33,D&C 6,SINGLE,1905
1906,We Give Thee But Thine Own,/study/manual/hymns/we-give-thee-but-thine-own?lang=eng,prov/3.9?lang=eng#p9,Proverbs 3:9,Proverbs,3:9,Proverbs 3,SINGLE,1906
1907,"Lord, I Would Follow Thee",/study/manual/hymns/lord-i-would-follow-thee?lang=eng,1-jn/4.21?lang=eng#p21,1 John 4:21,1 John,4:21,1 John 4,SINGLE,1907
1908,"Hear Thou Our Hymn, O Lord",/study/manual/hymns/hear-thou-our-hymn-o-lord?lang=eng,"ps/86.6,11?lang=eng#p6",Psalm 86:6,Psalm,"86:6,11",Psalm 86,SINGLE,1908
1909,"Hear Thou Our Hymn, O Lord",/study/manual/hymns/hear-thou-our-hymn-o-lord?lang=eng,"ps/86.6,11?lang=eng#p6",Psalm 86:11,Psalm,"86:6,11",Psalm 86,SINGLE,1909
1910,Have I Done Any Good?,/study/manual/hymns/have-i-done-any-good?lang=eng,"james/1.22,27?lang=eng#p22",James 1:22,James,"1:22,27",James 1,SINGLE,1910
1911,Have I Done Any Good?,/study/manual/hymns/have-i-done-any-good?lang=eng,"james/1.22,27?lang=eng#p22",James 1:27,James,"1:22,27",James 1,SINGLE,1911
1912,Have I Done Any Good?,/study/manual/hymns/have-i-done-any-good?lang=eng,alma/9.28?lang=eng#p28,Alma 9:28,Alma,9:28,Alma 9,SINGLE,1912
1913,We Are Marching On to Glory,/study/manual/hymns/we-are-marching-on-to-glory?lang=eng,1-tim/6.12?lang=eng#p12,1 Timothy 6:12,1 Timothy,6:12,1 Timothy 6,SINGLE,1913
1914,Improve the Shining Moments,/study/manual/hymns/improve-the-shining-moments?lang=eng,ps/119.60?lang=eng#p60,Psalm 119:60,Psalm,119:60,Psalm 119,SINGLE,1914
1915,There Is Sunshine in My Soul Today,/study/manual/hymns/there-is-sunshine-in-my-soul-today?lang=eng,isa/60.19?lang=eng#p19,Isaiah 60:19,Isaiah,60:19,Isaiah 60,SINGLE,1915
1916,There Is Sunshine in My Soul Today,/study/manual/hymns/there-is-sunshine-in-my-soul-today?lang=eng,"ps/16.9,11?lang=eng#p9",Psalm 16:9,Psalm,"16:9,11",Psalm 16,SINGLE,1916
1917,There Is Sunshine in My Soul Today,/study/manual/hymns/there-is-sunshine-in-my-soul-today?lang=eng,"ps/16.9,11?lang=eng#p9",Psalm 16:11,Psalm,"16:9,11",Psalm 16,SINGLE,1917
1918,You Can Make the Pathway Bright,/study/manual/hymns/you-can-make-the-pathway-bright?lang=eng,"mosiah/2.17,41?lang=eng#p17",Mosiah 2:17,Mosiah,"2:17,41",Mosiah 2,SINGLE,1918
1919,You Can Make the Pathway Bright,/study/manual/hymns/you-can-make-the-pathway-bright?lang=eng,"mosiah/2.17,41?lang=eng#p17",Mosiah 2:41,Mosiah,"2:17,41",Mosiah 2,SINGLE,1919
1920,"Today, While the Sun Shines",/study/manual/hymns/today-while-the-sun-shines?lang=eng,"dc/64.23-25,33?lang=eng#p23",D&C 64:33,D&C,"64:23-25,33",D&C 64,SINGLE,1920
1921,"Today, While the Sun Shines",/study/manual/hymns/today-while-the-sun-shines?lang=eng,a-of-f/1.13?lang=eng#p13,Articles of Faith 1:13,Articles of Faith,1:13,Articles of Faith 1,SINGLE,1921
1922,Scatter Sunshine,/study/manual/hymns/scatter-sunshine?lang=eng,ps/100.2?lang=eng#p2,Psalm 100:2,Psalm,100:2,Psalm 100,SINGLE,1922
1923,Scatter Sunshine,/study/manual/hymns/scatter-sunshine?lang=eng,james/1.27?lang=eng#p27,James 1:27,James,1:27,James 1,SINGLE,1923
1924,Let Us Oft Speak Kind Words,/study/manual/hymns/let-us-oft-speak-kind-words?lang=eng,prov/16.24?lang=eng#p24,Proverbs 16:24,Proverbs,16:24,Proverbs 16,SINGLE,1924
1925,"Nay, Speak No Ill",/study/manual/hymns/nay-speak-no-ill?lang=eng,james/4.11?lang=eng#p11,James 4:11,James,4:11,James 4,SINGLE,1925
1926,Should You Feel Inclined to Censure,/study/manual/hymns/should-you-feel-inclined-to-censure?lang=eng,dc/88.124?lang=eng#p124,D&C 88:124,D&C,88:124,D&C 88,SINGLE,1926
1927,"Lord, Accept into Thy Kingdom",/study/manual/hymns/lord-accept-into-thy-kingdom?lang=eng,"dc/128.12,22?lang=eng#p12",D&C 128:12,D&C,"128:12,22",D&C 128,SINGLE,1927
1928,"Lord, Accept into Thy Kingdom",/study/manual/hymns/lord-accept-into-thy-kingdom?lang=eng,"dc/128.12,22?lang=eng#p12",D&C 128:22,D&C,"128:12,22",D&C 128,SINGLE,1928
1929,"Behold Thy Sons and Daughters, Lord",/study/manual/hymns/behold-thy-sons-and-daughters-lord?lang=eng,dc/35.6?lang=eng#p6,D&C 35:6,D&C,35:6,D&C 35,SINGLE,1929
1930,Count Your Blessings,/study/manual/hymns/count-your-blessings?lang=eng,alma/34.38?lang=eng#p38,Alma 34:38,Alma,34:38,Alma 34,SINGLE,1930
1931,"Praise God, from Whom All Blessings Flow",/study/manual/hymns/praise-god-from-whom-all-blessings-flow?lang=eng,eph/1.3?lang=eng#p3,Ephesians 1:3,Ephesians,1:3,Ephesians 1,SINGLE,1931
1932,"Come Along, Come Along",/study/manual/hymns/come-along-come-along?lang=eng,isa/55.3?lang=eng#p3,Isaiah 55:3,Isaiah,55:3,Isaiah 55,SINGLE,1932
1933,"Come Along, Come Along",/study/manual/hymns/come-along-come-along?lang=eng,isa/61.1?lang=eng#p1,Isaiah 61:1,Isaiah,61:1,Isaiah 61,SINGLE,1933
1934,This House We Dedicate to Thee,/study/manual/hymns/this-house-we-dedicate-to-thee?lang=eng,"dc/109.10-13,78?lang=eng#p10",D&C 109:78,D&C,"109:10-13,78",D&C 109,SINGLE,1934
1935,"Onward, Christian Soldiers",/study/manual/hymns/onward-christian-soldiers?lang=eng,deut/31.6?lang=eng#p6,Deuteronomy 31:6,Deuteronomy,31:6,Deuteronomy 31,SINGLE,1935
1936,"Onward, Christian Soldiers",/study/manual/hymns/onward-christian-soldiers?lang=eng,2-tim/2.3?lang=eng#p3,2 Timothy 2:3,2 Timothy,2:3,2 Timothy 2,SINGLE,1936
1937,"We Love Thy House, O God",/study/manual/hymns/we-love-thy-house-o-god?lang=eng,ps/26.8?lang=eng#p8,Psalm 26:8,Psalm,26:8,Psalm 26,SINGLE,1937
1938,We Are All Enlisted,/study/manual/hymns/we-are-all-enlisted?lang=eng,2-tim/2.3?lang=eng#p3,2 Timothy 2:3,2 Timothy,2:3,2 Timothy 2,SINGLE,1938
1939,Behold! A Royal Army,/study/manual/hymns/behold-a-royal-army?lang=eng,"2-tim/2.3,22?lang=eng#p3",2 Timothy 2:3,2 Timothy,"2:3,22",2 Timothy 2,SINGLE,1939
1940,Behold! A Royal Army,/study/manual/hymns/behold-a-royal-army?lang=eng,"2-tim/2.3,22?lang=eng#p3",2 Timothy 2:22,2 Timothy,"2:3,22",2 Timothy 2,SINGLE,1940
1941,Behold! A Royal Army,/study/manual/hymns/behold-a-royal-army?lang=eng,dc/104.82?lang=eng#p82,D&C 104:82,D&C,104:82,D&C 104,SINGLE,1941
1942,Put Your Shoulder to the Wheel,/study/manual/hymns/put-your-shoulder-to-the-wheel?lang=eng,dc/107.99?lang=eng#p99,D&C 107:99,D&C,107:99,D&C 107,SINGLE,1942
1943,True to the Faith,/study/manual/hymns/true-to-the-faith?lang=eng,1-tim/4.12?lang=eng#p12,1 Timothy 4:12,1 Timothy,4:12,1 Timothy 4,SINGLE,1943
1944,Carry On,/study/manual/hymns/carry-on?lang=eng,1-ne/2.10?lang=eng#p10,1 Nephi 2:10,1 Nephi,2:10,1 Nephi 2,SINGLE,1944
1945,Carry On,/study/manual/hymns/carry-on?lang=eng,alma/57.27?lang=eng#p27,Alma 57:27,Alma,57:27,Alma 57,SINGLE,1945
1946,Rejoice! A Glorious Sound Is Heard,/study/manual/hymns/rejoice-a-glorious-sound-is-heard?lang=eng,dc/84.62?lang=eng#p62,D&C 84:62,D&C,84:62,D&C 84,SINGLE,1946
1947,Rejoice! A Glorious Sound Is Heard,/study/manual/hymns/rejoice-a-glorious-sound-is-heard?lang=eng,alma/26.8?lang=eng#p8,Alma 26:8,Alma,26:8,Alma 26,SINGLE,1947
1948,O Thou Rock of Our Salvation,/study/manual/hymns/o-thou-rock-of-our-salvation?lang=eng,hel/5.12?lang=eng#p12,Helaman 5:12,Helaman,5:12,Helaman 5,SINGLE,1948
1949,Whoâs on the Lordâs Side?,/study/manual/hymns/whos-on-the-lords-side?lang=eng,ex/32.26?lang=eng#p26,Exodus 32:26,Exodus,32:26,Exodus 32,SINGLE,1949
1950,Whoâs on the Lordâs Side?,/study/manual/hymns/whos-on-the-lords-side?lang=eng,"josh/24.15,24?lang=eng#p15",Joshua 24:15,Joshua,"24:15,24",Joshua 24,SINGLE,1950
1951,Whoâs on the Lordâs Side?,/study/manual/hymns/whos-on-the-lords-side?lang=eng,"josh/24.15,24?lang=eng#p15",Joshua 24:24,Joshua,"24:15,24",Joshua 24,SINGLE,1951
1952,Go Forth with Faith,/study/manual/hymns/go-forth-with-faith?lang=eng,dc/42.6?lang=eng#p6,D&C 42:6,D&C,42:6,D&C 42,SINGLE,1952
1953,Go Forth with Faith,/study/manual/hymns/go-forth-with-faith?lang=eng,matt/24.14?lang=eng#p14,Matthew 24:14,Matthew,24:14,Matthew 24,SINGLE,1953
1954,"Arise, O God, and Shine",/study/manual/hymns/arise-o-god-and-shine?lang=eng,"alma/29.8-10,17?lang=eng#p8",Alma 29:17,Alma,"29:8-10,17",Alma 29,SINGLE,1954
1955,The Time Is Far Spent,/study/manual/hymns/the-time-is-far-spent?lang=eng,"dc/33.2-10,17?lang=eng#p2",D&C 33:17,D&C,"33:2-10,17",D&C 33,SINGLE,1955
1956,The Time Is Far Spent,/study/manual/hymns/the-time-is-far-spent?lang=eng,dc/51.19?lang=eng#p19,D&C 51:19,D&C,51:19,D&C 51,SINGLE,1956
1957,How Wondrous and Great,/study/manual/hymns/how-wondrous-and-great?lang=eng,rom/14.11?lang=eng#p11,Romans 14:11,Romans,14:11,Romans 14,SINGLE,1957
1958,"Jehovah, Lord of Heaven and Earth",/study/manual/hymns/jehovah-lord-of-heaven-and-earth?lang=eng,hab/2.14?lang=eng#p14,Habakkuk 2:14,Habakkuk,2:14,Habakkuk 2,SINGLE,1958
1959,"Jehovah, Lord of Heaven and Earth",/study/manual/hymns/jehovah-lord-of-heaven-and-earth?lang=eng,dc/45.71?lang=eng#p71,D&C 45:71,D&C,45:71,D&C 45,SINGLE,1959
1960,Iâll Go Where You Want Me to Go,/study/manual/hymns/ill-go-where-you-want-me-to-go?lang=eng,1-ne/3.7?lang=eng#p7,1 Nephi 3:7,1 Nephi,3:7,1 Nephi 3,SINGLE,1960
1961,Iâll Go Where You Want Me to Go,/study/manual/hymns/ill-go-where-you-want-me-to-go?lang=eng,dc/4.2?lang=eng#p2,D&C 4:2,D&C,4:2,D&C 4,SINGLE,1961
1962,"Oh, Holy Words of Truth and Love",/study/manual/hymns/oh-holy-words-of-truth-and-love?lang=eng,dc/1.38?lang=eng#p38,D&C 1:38,D&C,1:38,D&C 1,SINGLE,1962
1963,The Iron Rod,/study/manual/hymns/the-iron-rod?lang=eng,1-ne/12.17?lang=eng#p17,1 Nephi 12:17,1 Nephi,12:17,1 Nephi 12,SINGLE,1963
1964,Men Are That They Might Have Joy,/study/manual/hymns/men-are-that-they-might-have-joy?lang=eng,2-ne/2.25?lang=eng#p25,2 Nephi 2:25,2 Nephi,2:25,2 Nephi 2,SINGLE,1964
1965,Men Are That They Might Have Joy,/study/manual/hymns/men-are-that-they-might-have-joy?lang=eng,3-ne/12.4?lang=eng#p4,3 Nephi 12:4,3 Nephi,12:4,3 Nephi 12,SINGLE,1965
1966,Come Away to the Sunday School,/study/manual/hymns/come-away-to-the-sunday-school?lang=eng,"dc/59.9-11,23?lang=eng#p9",D&C 59:23,D&C,"59:9-11,23",D&C 59,SINGLE,1966
1967,As I Search the Holy Scriptures,/study/manual/hymns/as-i-search-the-holy-scriptures?lang=eng,rom/15.4?lang=eng#p4,Romans 15:4,Romans,15:4,Romans 15,SINGLE,1967
1968,Thanks for the Sabbath School,/study/manual/hymns/thanks-for-the-sabbath-school?lang=eng,"mosiah/18.23,25?lang=eng#p23",Mosiah 18:23,Mosiah,"18:23,25",Mosiah 18,SINGLE,1968
1969,Thanks for the Sabbath School,/study/manual/hymns/thanks-for-the-sabbath-school?lang=eng,"mosiah/18.23,25?lang=eng#p23",Mosiah 18:25,Mosiah,"18:23,25",Mosiah 18,SINGLE,1969
1970,Thanks for the Sabbath School,/study/manual/hymns/thanks-for-the-sabbath-school?lang=eng,rom/12.21?lang=eng#p21,Romans 12:21,Romans,12:21,Romans 12,SINGLE,1970
1971,"Welcome, Welcome, Sabbath Morning",/study/manual/hymns/welcome-welcome-sabbath-morning?lang=eng,mosiah/4.15?lang=eng#p15,Mosiah 4:15,Mosiah,4:15,Mosiah 4,SINGLE,1971
1972,We Meet Again in Sabbath School,/study/manual/hymns/we-meet-again-in-sabbath-school?lang=eng,"mosiah/18.23,25?lang=eng#p23",Mosiah 18:23,Mosiah,"18:23,25",Mosiah 18,SINGLE,1972
1973,We Meet Again in Sabbath School,/study/manual/hymns/we-meet-again-in-sabbath-school?lang=eng,"mosiah/18.23,25?lang=eng#p23",Mosiah 18:25,Mosiah,"18:23,25",Mosiah 18,SINGLE,1973
1974,We Meet Again in Sabbath School,/study/manual/hymns/we-meet-again-in-sabbath-school?lang=eng,dc/43.8?lang=eng#p8,D&C 43:8,D&C,43:8,D&C 43,SINGLE,1974
1975,The Glorious Gospel Light Has Shone,/study/manual/hymns/the-glorious-gospel-light-has-shone?lang=eng,"dc/138.30,57?lang=eng#p30",D&C 138:30,D&C,"138:30,57",D&C 138,SINGLE,1975
1976,The Glorious Gospel Light Has Shone,/study/manual/hymns/the-glorious-gospel-light-has-shone?lang=eng,"dc/138.30,57?lang=eng#p30",D&C 138:57,D&C,"138:30,57",D&C 138,SINGLE,1976
1977,The Glorious Gospel Light Has Shone,/study/manual/hymns/the-glorious-gospel-light-has-shone?lang=eng,obad/1.21?lang=eng#p21,Obadiah 1:21,Obadiah,1:21,Obadiah 1,SINGLE,1977
1978,If You Could Hie to Kolob,/study/manual/hymns/if-you-could-hie-to-kolob?lang=eng,"abr/3.1-4,9?lang=eng#p1",Abraham 3:9,Abraham,"3:1-4,9",Abraham 3,SINGLE,1978
1979,God Moves in a Mysterious Way,/study/manual/hymns/god-moves-in-a-mysterious-way?lang=eng,rom/8.28?lang=eng#p28,Romans 8:28,Romans,8:28,Romans 8,SINGLE,1979
1980,"Oh, What Songs of the Heart",/study/manual/hymns/oh-what-songs-of-the-heart?lang=eng,"dc/76.58-66,70?lang=eng#p58",D&C 76:70,D&C,"76:58-66,70",D&C 76,SINGLE,1980
1981,"Oh, What Songs of the Heart",/study/manual/hymns/oh-what-songs-of-the-heart?lang=eng,1-cor/2.9?lang=eng#p9,1 Corinthians 2:9,1 Corinthians,2:9,1 Corinthians 2,SINGLE,1981
1982,"Rise, Ye Saints, and Temples Enter",/study/manual/hymns/rise-ye-saints-and-temples-enter?lang=eng,dc/132.46?lang=eng#p46,D&C 132:46,D&C,132:46,D&C 132,SINGLE,1982
1983,Each Life That Touches Ours for Good,/study/manual/hymns/each-life-that-touches-ours-for-good?lang=eng,prov/17.17?lang=eng#p17,Proverbs 17:17,Proverbs,17:17,Proverbs 17,SINGLE,1983
1984,Each Life That Touches Ours for Good,/study/manual/hymns/each-life-that-touches-ours-for-good?lang=eng,prov/4.18?lang=eng#p18,Proverbs 4:18,Proverbs,4:18,Proverbs 4,SINGLE,1984
1985,Love at Home,/study/manual/hymns/love-at-home?lang=eng,eccl/9.9?lang=eng#p9,Ecclesiastes 9:9,Ecclesiastes,9:9,Ecclesiastes 9,SINGLE,1985
1986,"Our Father, by Whose Name",/study/manual/hymns/our-father-by-whose-name?lang=eng,3-ne/18.21?lang=eng#p21,3 Nephi 18:21,3 Nephi,18:21,3 Nephi 18,SINGLE,1986
1987,"Our Father, by Whose Name",/study/manual/hymns/our-father-by-whose-name?lang=eng,alma/7.27?lang=eng#p27,Alma 7:27,Alma,7:27,Alma 7,SINGLE,1987
1988,From Homes of Saints Glad Songs Arise,/study/manual/hymns/from-homes-of-saints-glad-songs-arise?lang=eng,isa/54.13?lang=eng#p13,Isaiah 54:13,Isaiah,54:13,Isaiah 54,SINGLE,1988
1989,Children of Our Heavenly Father,/study/manual/hymns/children-of-our-heavenly-father?lang=eng,dc/61.36?lang=eng#p36,D&C 61:36,D&C,61:36,D&C 61,SINGLE,1989
1990,Children of Our Heavenly Father,/study/manual/hymns/children-of-our-heavenly-father?lang=eng,"ps/145.9,14-20?lang=eng#p9",Psalm 145:9,Psalm,"145:9,14-20",Psalm 145,SINGLE,1990
1991,Families Can Be Together Forever,/study/manual/hymns/families-can-be-together-forever?lang=eng,alma/37.35?lang=eng#p35,Alma 37:35,Alma,37:35,Alma 37,SINGLE,1991
1992,I Am a Child of God,/study/manual/hymns/i-am-a-child-of-god?lang=eng,ps/82.6?lang=eng#p6,Psalm 82:6,Psalm,82:6,Psalm 82,SINGLE,1992
1993,I Am a Child of God,/study/manual/hymns/i-am-a-child-of-god?lang=eng,mosiah/4.15?lang=eng#p15,Mosiah 4:15,Mosiah,4:15,Mosiah 4,SINGLE,1993
1994,I Am a Child of God,/study/manual/hymns/i-am-a-child-of-god?lang=eng,dc/14.7?lang=eng#p7,D&C 14:7,D&C,14:7,D&C 14,SINGLE,1994
1995,I Know My Father Lives,/study/manual/hymns/i-know-my-father-lives?lang=eng,moro/10.5?lang=eng#p5,Moroni 10:5,Moroni,10:5,Moroni 10,SINGLE,1995
1996,Keep the Commandments,/study/manual/hymns/keep-the-commandments?lang=eng,mosiah/2.22?lang=eng#p22,Mosiah 2:22,Mosiah,2:22,Mosiah 2,SINGLE,1996
1997,Keep the Commandments,/study/manual/hymns/keep-the-commandments?lang=eng,dc/59.23?lang=eng#p23,D&C 59:23,D&C,59:23,D&C 59,SINGLE,1997
1998,Teach Me to Walk in the Light,/study/manual/hymns/teach-me-to-walk-in-the-light?lang=eng,isa/2.5?lang=eng#p5,Isaiah 2:5,Isaiah,2:5,Isaiah 2,SINGLE,1998
1999,Teach Me to Walk in the Light,/study/manual/hymns/teach-me-to-walk-in-the-light?lang=eng,eph/5.8?lang=eng#p8,Ephesians 5:8,Ephesians,5:8,Ephesians 5,SINGLE,1999
2000,The Light Divine,/study/manual/hymns/the-light-divine?lang=eng,ps/43.3?lang=eng#p3,Psalm 43:3,Psalm,43:3,Psalm 43,SINGLE,2000
2001,The Light Divine,/study/manual/hymns/the-light-divine?lang=eng,2-cor/4.6?lang=eng#p6,2 Corinthians 4:6,2 Corinthians,4:6,2 Corinthians 4,SINGLE,2001
2002,The Light Divine,/study/manual/hymns/the-light-divine?lang=eng,2-cor/5.7?lang=eng#p7,2 Corinthians 5:7,2 Corinthians,5:7,2 Corinthians 5,SINGLE,2002
2003,Godâs Daily Care,/study/manual/hymns/gods-daily-care?lang=eng,ps/68.19?lang=eng#p19,Psalm 68:19,Psalm,68:19,Psalm 68,SINGLE,2003
